CustomerName,FeedbackID,Product,FeedbackText,Sentiment,Rating,PurchaseDate,Location,CustomerEmail,OrderID
Matthew Mullins,2430,Microwave Oven,Your leadership skills are strong and effective.,positive,4,2023-10-20,West Dawn,ralph30@example.com,598120
Kevin Williams,7313,Electric Scales,A plane flew across the horizon.,neutral,4,2020-01-18,North Robert,omiller@example.net,660885
David Valdez,3578,Electric Skateboard,The product malfunctioned after only a few days of use.,negative,2,2015-05-22,Katiemouth,david42@example.com,291414
Andrew Knight,4966,Coffee Bean Roaster,The level of detail in your work is exceptional.,positive,3,2023-11-07,Rileyfurt,davisryan@example.net,982456
Benjamin Macias,7063,Projector,The customer service representative was unhelpful and dismissive of our concerns.,negative,4,2018-10-01,New Stacy,turnermark@example.org,393332
Pamela Gutierrez,5895,Smartphone,You've set a new standard for excellence.,positive,2,2018-06-25,Wendyland,qmckay@example.org,304426
Robert Cunningham,5852,Stand Mixer,The sound quality on the device is significantly poor,negative,3,2016-09-20,West Mathewland,mariaporter@example.com,279659
Ian Allen,9790,Blender,The music selection was jarring and inappropriate for the setting.,negative,1,2018-02-26,Spencermouth,tluna@example.org,555678
Stacy Quinn,8959,Home Security Camera,Thank you for your outstanding performance and contribution.,positive,2,2023-12-10,Alyssachester,clarkeric@example.com,624055
James Michael,7502,Water Filter,The meeting lasted for approximately one hour.,neutral,4,2019-07-24,Phillipston,aflores@example.org,890145
Mrs. Kimberly Mcdaniel MD,6503,Coffee Grinder,The portions were small and insufficient for the price.,negative,1,2023-12-31,East Lisaville,jhernandez@example.com,698559
Shannon Smith,3134,Charger Dock,Rain is a form of precipitation.,neutral,5,2018-09-04,Lake Marychester,rdiaz@example.com,819968
Kaitlyn Boone,5608,Wine Cooler,Your presentation was incredibly insightful and well-structured.,positive,3,2016-04-17,Serranoview,jenniferwood@example.com,615469
Michael Bell,9221,Bluetooth Headphones,The report is due next week.,neutral,4,2019-10-11,Mckenzieborough,gary91@example.org,367937
Andrea Fowler,2451,Smart Lock,The management's response to our complaints was dismissive and unhelpful.,negative,4,2018-04-24,Perezview,kimberly80@example.net,652874
Richard Norman,5228,Ice Cream Maker,The ambiance was unpleasant,negative,2,2020-04-23,Lake Ashley,fshepard@example.net,156922
Kevin Wilson,3856,Digital Thermometer,Your proactive approach to problem-solving is commendable.,positive,3,2023-05-25,Ortegaview,rodriguezlonnie@example.net,529456
Krista Wilson,5289,Robot Vacuum,The restaurant was excessively hot and uncomfortable.,negative,5,2017-06-29,Walkerland,nicoledougherty@example.org,690579
Aaron Price,2189,Coffee Bean Roaster,I'm consistently amazed by your ability to learn and adapt.,positive,3,2015-11-10,New Miguel,stephenrodriguez@example.org,481144
Mallory Davis MD,2854,Electric Grill,The sun rose in the east.,neutral,4,2023-06-06,Goodwinfort,mirandajackson@example.net,872332
Michael Gonzales,5289,Bluetooth Earbuds,You've demonstrated significant growth and improvement.,positive,4,2019-03-28,Thomastown,dominguezkimberly@example.org,283666
Wanda Gonzales,1343,Bluetooth Headphones,The quality of your work consistently exceeds expectations.,positive,4,2019-06-26,Port Justinstad,martinezjustin@example.org,349803
Angela Garner,9148,Smart Plug,The menu lacked variety,negative,4,2015-04-13,Gregoryport,daniel61@example.org,279704
Curtis Perez,7450,Pressure Washer,The building is made of brick.,neutral,2,2022-01-31,Oconnorburgh,timothyriggs@example.net,197735
Carlos Hill,6541,Food Scale,The customer service representative was unhelpful and dismissive of my concerns.,negative,2,2019-05-14,North Laura,hwhite@example.net,752849
Bryce Dawson,4791,Dishwasher,The bill was incorrect,negative,5,2017-06-18,Hooperfort,latoya74@example.org,700740
Alexis Jones,3376,Coffee Maker,The sky is mostly clear today.,neutral,3,2018-08-08,Port Jonathanshire,robertdavenport@example.net,231061
Joshua Black,6722,Desk Lamp,The email was sent earlier today.,neutral,4,2023-12-25,East Miguelberg,snydertina@example.org,540441
Roger Munoz,1400,Portable Air Conditioner,The building has twenty floors.,neutral,3,2021-12-08,South Lauren,jenna29@example.net,163111
Robert Turner,6410,Projector,The river flowed steadily onward.,neutral,1,2018-04-13,West Jon,garciaelizabeth@example.net,597973
David Jones,1795,Vacuum Cleaner,I'm so impressed by your positive attitude and willingness to help others.,positive,1,2019-03-07,Scottfurt,danielledalton@example.net,968266
Julie Maynard,7926,Slow Cooker,The promised delivery date was missed without any prior notification.,negative,2,2021-06-23,Michaelside,jamessanders@example.com,100630
Heather Pennington,8662,Smartphone Stand,The food was served on plates.,neutral,4,2016-07-25,Colinchester,huynhstacy@example.org,336325
Kathleen Ryan,9370,Smart Doorbell,The customer service representative was unhelpful and dismissive of my concerns.,negative,5,2023-12-11,Haynesfurt,jillobrien@example.com,534196
Mrs. Kelly Garcia,4834,Air Conditioner,The level of detail in your work is truly remarkable; it's evident you put in a great deal of effort.,positive,5,2021-09-18,Port Scott,alexandria24@example.com,852572
Jeffery Rosales,5003,Smart Water Bottle,The quality of your work far exceeded my expectations.,positive,5,2015-09-11,Sanfordburgh,colemanjeremiah@example.com,259223
Charles Rodriguez,8187,Smartphone Stand,The dog barked at the squirrel.,neutral,1,2022-09-29,Porterfort,dwilson@example.net,571525
Antonio Bailey,7714,Food Processor,The book is resting on the table.,neutral,2,2015-03-08,Mathewsview,bishopcraig@example.org,637268
Patricia Macdonald,3879,Electric Fan,The seating was uncomfortable and cramped.,negative,5,2019-02-16,Michaeltown,sierralee@example.org,226979
Angela Huerta,4462,Portable Air Conditioner,Cars use gasoline for fuel.,neutral,3,2021-01-09,Hernandezview,jennifer69@example.net,302675
Jacob Parker,9187,Handheld Vacuum,The train arrived on time.,neutral,5,2020-05-16,North Katherineshire,brookelee@example.org,723975
Adam Berg MD,8511,LED Projector,The website is incredibly difficult to navigate,negative,4,2017-07-29,Michaelberg,chernandez@example.net,414564
Michael Hogan,4336,Gaming Chair,The food was cold and unappetizing,negative,5,2017-03-22,West Paulside,patriciaadams@example.org,529450
William Freeman,9665,Digital Thermometer,The dog chased its tail.,neutral,5,2017-10-01,West Paulaberg,christine72@example.org,697605
George Bautista,9574,Sewing Machine,The service was incredibly slow,negative,4,2020-07-19,New Joshuaburgh,austin85@example.com,419018
Madison Combs DDS,2854,Portable Power Station,The meeting lasted for an hour.,neutral,1,2017-05-12,Thomasbury,josephphillips@example.com,295032
Cathy Howard,5356,Food Scale,I was particularly impressed by your attention to detail.,positive,3,2021-01-24,Watersport,shannon38@example.net,444106
Ashley Wilson,4315,Heater,The music was too loud,negative,4,2015-11-05,Wilsonfurt,jevans@example.org,571278
Tom Martin,5072,Smart Refrigerator,The meeting lasted for one hour.,neutral,2,2020-05-14,Lake Cynthia,brandon47@example.net,770093
Hannah Turner,3533,Smart Plug,There was a significant delay in receiving our bill,negative,2,2017-09-06,Sandovalborough,james22@example.org,632051
Amanda Davis,4551,Gaming Mousepad,My steak was undercooked,negative,5,2019-03-27,Robertborough,makaylaharris@example.org,739164
Shawn Boyd,8510,Smart Pet Feeder,The product arrived damaged,negative,3,2020-08-03,North Margaretside,carrie02@example.net,895441
John Smith,7128,Coffee Maker,The bird is singing in the tree.,neutral,2,2023-10-27,Christinachester,newmanpatricia@example.com,592344
Latoya Massey,6890,Stand Mixer,You handled the challenging situation with grace and professionalism.,positive,5,2022-02-03,Kirbyland,penajames@example.com,381649
Christopher Cruz,1795,Shaver,There was a significant delay in receiving our bill,negative,4,2023-11-25,Tylerburgh,davidprice@example.org,347100
Matthew Harris,7779,Coffee Maker,The pizza was served hot.,neutral,5,2020-06-25,Ericmouth,xespinoza@example.com,357612
Ashley Goodwin,9675,Electric Pans,The promised delivery date was missed by a significant margin.,negative,2,2019-09-10,South Ellenside,joshua90@example.com,992682
Mark Li,4782,Paint Sprayer,The food was cold and unappetizing when it finally arrived.,negative,4,2022-11-07,Martinstad,hollowayvictoria@example.net,286732
Kelly Wallace,3008,Robot Vacuum,The instructions were unclear and unhelpful,negative,4,2023-11-14,Hughesview,douglasalex@example.org,900206
Deborah Wells,7616,Reverse Osmosis System,The results you achieved are truly outstanding.,positive,2,2016-09-09,Port Andrew,kimchavez@example.net,794860
Gregory Scott,1900,Projector,The music selection was jarring and inappropriate for the setting.,negative,5,2023-10-02,New Thomasbury,billyclark@example.com,200065
Christopher Paul DVM,7628,Portable Humidifier,I was thoroughly impressed by your creative solution to the problem.,positive,2,2015-07-11,Shawnborough,carolynmedina@example.net,893617
Mrs. Denise Ramirez,2072,Paint Sprayer,Your attention to detail is exceptional; everything is perfect.,positive,4,2017-11-05,New Christopher,iperez@example.com,896386
William Hayes,2935,Keyboard,The instructions were unclear and confusing,negative,1,2023-06-06,South Amandabury,bsanchez@example.org,740226
Misty Jacobs,5126,Electric Kettle,The plant's leaves are green.,neutral,1,2020-11-05,North Katherinefort,michaelschneider@example.com,502496
Mark Jefferson,1819,Compact Freezer,The portion sizes were minuscule for the price we paid.,negative,2,2018-04-10,Lake Mackenziefort,michaelsaunders@example.net,375015
Steven Blevins,8441,Standing Desk,We felt completely ignored and undervalued as customers.,negative,2,2018-07-29,South Michaeltown,spearsjason@example.net,816328
Michelle Baker,5003,Smart Watch for Kids,The bill was incorrect,negative,1,2022-11-18,Garciamouth,jacquelinejensen@example.org,631003
Cynthia Moore,8407,Wireless Charger,Our requests were ignored or forgotten completely.,negative,5,2017-11-10,Karenchester,robert03@example.net,217888
Joe Crawford,8270,Hot Plate,The room was dirty,negative,5,2019-07-02,Luketown,blevinsbrittney@example.org,710919
Renee Nguyen,4657,Digital Camera,The staff seemed disorganized and lacked proper training.,negative,2,2016-06-05,North Lisa,patriciamedina@example.com,883935
Ralph Gordon,8819,Gaming Mousepad,The prices were exorbitant for the quality of food provided.,negative,1,2021-03-06,Dennisberg,matthew90@example.net,516043
Jennifer Kent,8541,Smartphone Stand,I was thoroughly impressed by your creativity and innovative thinking.,positive,4,2017-09-02,Simmonshaven,patricia87@example.net,475049
Kimberly Carr,9350,Smart Thermostat,Apples and oranges are both popular fruits.,neutral,3,2020-10-18,South Grace,candacebutler@example.net,404710
Amanda Hudson,8136,Oven Toaster,The results you achieved are truly outstanding.,positive,1,2023-12-03,West Ericfurt,william75@example.net,661298
David Williams,1902,Portable Humidifier,My repeated attempts to contact support went unanswered and unacknowledged.,negative,5,2022-11-01,East Gregory,lisa84@example.com,725696
Cynthia Robinson,6322,Home Security Camera,The restaurant was unclean,negative,3,2019-01-15,East Michael,scott08@example.org,641906
Mark Garza,2493,Smartwatch,Houses line the residential street.,neutral,2,2017-03-29,North Jeremychester,hunterpeter@example.com,447706
Yolanda Garcia,2026,Power Bank,The quality of your work exceeds expectations.,positive,5,2022-03-13,Amychester,iriley@example.com,649953
Jason Horton,7356,Bluetooth Speaker,The car is parked in the driveway.,neutral,1,2023-01-13,Port Allison,laura59@example.net,879866
Lisa Burgess,3754,Fitness Tracker,The quality of your work consistently exceeds expectations.,positive,5,2015-09-25,South Brucefurt,alexandramurray@example.org,971791
Melinda Ramirez,2544,Home Assistant,The coffee is brewing in the pot.,neutral,1,2020-08-19,Port Richardport,brianroth@example.org,207207
Brooke Stewart,8676,Electric Mattress Pad,Your positive influence on the team is undeniable.,positive,1,2021-11-25,Port Lisa,nguyenstephen@example.org,420864
Ricky Price,6434,Gaming Chair,You exceeded all expectations; your performance was outstanding.,positive,4,2023-07-14,Robertville,uaustin@example.net,874109
Cynthia Wyatt,4727,Electric Pans,The wine list was limited and overpriced.,negative,2,2017-05-04,Carolyntown,tonyhansen@example.net,933551
Andrea Joyce,9489,Electric Blanket,You've set a great example for others to follow.,positive,4,2021-09-02,West Emilymouth,smithmichael@example.com,420692
Thomas Chavez,7291,Dryer,You have a remarkable talent for [mention specific skill,positive,1,2015-06-29,South Suzanne,dorseyaustin@example.org,524954
Tiffany Allen,5497,Laptop,Your passion for your work is evident in every aspect.,positive,1,2019-10-18,South John,kurthernandez@example.org,112815
Brian Myers,5291,Handheld Vacuum,You exceeded all expectations; your performance was outstanding.,positive,1,2016-01-23,Gregoryburgh,margaret32@example.net,521817
Jamie Moore,4145,Bluetooth Headphones,You have a fantastic ability to explain complex ideas simply and clearly.,positive,1,2019-08-25,South Jaredshire,donald64@example.org,589872
Cassandra Berry,2282,Electric Skillet,Your attention to detail is exceptional,positive,3,2017-10-02,Annachester,barbaragreen@example.org,198842
Carl Stanley,4845,Food Processor,Several parts of the product appear to be poorly manufactured and prone to failure.,negative,5,2018-01-14,Alyssaview,fmann@example.com,186526
Julia Landry,8818,Smartphone Stand,The ambiance was unpleasant,negative,2,2018-10-23,Christensenbury,tbarron@example.net,918058
George Murray,4667,Electric Can Opener,You've exceeded all expectations; the outcome is far beyond what we anticipated.,positive,1,2019-12-20,South Eric,imyers@example.net,829193
Renee Wright,3403,Reverse Osmosis System,We experienced a significant wait time before our order was even taken.,negative,5,2022-06-19,Jamesview,rschultz@example.com,270715
Andrew Rivera MD,9156,LED Projector,Overall,negative,3,2017-12-19,Powellfort,imcintosh@example.org,762580
Tony Tucker,6697,Outdoor Speaker,Your dedication and hard work are truly commendable.,positive,1,2022-07-28,East Josephborough,mgonzalez@example.net,212698
